"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"102949",12473,"BANKW","K","LF","ANGLE","20",NA,238770,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8486","SS","20",20,20
"103186",12473,"BANKW","I","RT","ANGLE","28",NA,238671,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8486","SS","28",28,28
"103293",12473,"BANKW","F","RT","ANGLE","20",NA,238521,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8486","SS","20",20,20
"103294",12473,"BANKW","F","LF","ANGLE","4",NA,238520,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8486","SS","4",4,4
"103519",12473,"BANKW","A","RT","ANGLE","20",NA,238271,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8486","SS","20",20,20
"103846",12473,"BANKW","B","RT","ANGLE","28",NA,238321,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8486","SS","28",28,28
"103883",12473,"BANKW","A","LF","ANGLE","16",NA,238270,TRUE,"O",2013-10-25,9999-12-31,NA,"HC-SS-8486","SS","16",16,16
"104032",12474,"BANKW","D","RT","ANGLE","36",NA,242267,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","36",36,36
"104051",12474,"BANKW","C","RT","ANGLE","10",NA,242217,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","10",10,10
"104179",12474,"BANKW","H","LF","ANGLE","25",NA,242466,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","25",25,25
"104182",12474,"BANKW","J","LF","ANGLE","15",NA,242566,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","15",15,15
"104226",12474,"BANKW","K","LF","ANGLE","10",NA,242616,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","10",10,10
"104411",12474,"BANKW","E","RT","ANGLE","10",NA,242317,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","10",10,10
"104433",12474,"BANKW","K","RT","ANGLE","16",NA,242617,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","16",16,16
"104435",12474,"BANKW","A","RT","ANGLE","6",NA,242117,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","6",6,6
"104760",12474,"BANKW","A","LF","ANGLE","18",NA,242116,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","18",18,18
"104889",12474,"BANKW","C","LF","ANGLE","10",NA,242216,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","10",10,10
"104910",12474,"BANKW","I","LF","ANGLE","8",NA,242516,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","8",8,8
"105140",12474,"BANKW","E","LF","ANGLE","4",NA,242316,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","4",4,4
"105148",12474,"BANKW","G","RT","ANGLE","8",NA,242417,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","8",8,8
"105153",12474,"BANKW","H","RT","ANGLE","14",NA,242467,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","14",14,14
"105159",12474,"BANKW","J","RT","ANGLE","4",NA,242567,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","4",4,4
"105371",12474,"BANKW","B","LF","ANGLE","32",NA,242166,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","32",32,32
"105499",12474,"BANKW","D","LF","ANGLE","4",NA,242266,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","4",4,4
"105510",12474,"BANKW","G","LF","ANGLE","6",NA,242416,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","6",6,6
"105521",12474,"BANKW","I","RT","ANGLE","4",NA,242517,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","4",4,4
"105635",12474,"BANKW","F","RT","ANGLE","12",NA,242367,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","12",12,12
"105684",12474,"BANKW","B","RT","ANGLE","18",NA,242167,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","18",18,18
"105714",12474,"BANKW","F","LF","ANGLE","12",NA,242366,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-LS-8313","LS","12",12,12
"105818",12475,"BANKW","K","LF","ANGLE","10",NA,243166,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","10",10,10
"105828",12475,"BANKW","I","LF","ANGLE","10",NA,243066,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","10",10,10
"105854",12475,"BANKW","K","RT","ANGLE","8",NA,243167,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","8",8,8
"105926",12475,"BANKW","J","LF","ANGLE","12",NA,243116,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","12",12,12
"105954",12475,"BANKW","F","RT","ANGLE","16",NA,242917,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","16",16,16
"105965",12475,"BANKW","H","RT","ANGLE","42",NA,243017,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","42",42,42
"106007",12475,"BANKW","I","RT","ANGLE","9",NA,243067,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","9",9,9
"106076",12475,"BANKW","E","LF","ANGLE","30",NA,242866,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","30",30,30
"106096",12475,"BANKW","J","RT","ANGLE","6",NA,243117,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","6",6,6
"106186",12475,"BANKW","B","RT","ANGLE","14",NA,242717,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","14",14,14
"106187",12475,"BANKW","C","LF","ANGLE","18",NA,242766,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","18",18,18
"106207",12475,"BANKW","H","LF","ANGLE","18",NA,243016,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","18",18,18
"106441",12475,"BANKW","E","RT","ANGLE","4",NA,242867,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","4",4,4
"106792",12475,"BANKW","B","LF","ANGLE","30",NA,242716,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","30",30,30
"106809",12475,"BANKW","F","LF","ANGLE","12",NA,242916,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","12",12,12
"106920",12475,"BANKW","C","RT","ANGLE","8",NA,242767,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","8",8,8
"107153",12475,"BANKW","A","LF","ANGLE","38",NA,242666,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","38",38,38
"107167",12475,"BANKW","D","RT","ANGLE","16",NA,242817,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","16",16,16
"107178",12475,"BANKW","G","RT","ANGLE","10",NA,242967,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","10",10,10
"107399",12475,"BANKW","A","RT","ANGLE","10",NA,242667,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","10",10,10
"107421",12475,"BANKW","G","LF","ANGLE","22",NA,242966,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","22",22,22
"107639",12475,"BANKW","D","LF","ANGLE","62",NA,242816,TRUE,"O",2013-10-29,9999-12-31,NA,"SU-RO-8314","RO","62",62,62
"107903",12476,"BANKW","J","RT","ANGLE","8",NA,245309,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","8",8,8
"107969",12476,"BANKW","G","LF","ANGLE","130",NA,245158,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","130",130,130
"108364",12476,"BANKW","D","RT","ANGLE","30",NA,245009,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","30",30,30
"108604",12476,"BANKW","C","LF","ANGLE","10",NA,244958,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","10",10,10
"108965",12476,"BANKW","B","RT","ANGLE","120",NA,244909,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","120",120,120
"108976",12476,"BANKW","E","LF","ANGLE","40",NA,245058,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","40",40,40
"108981",12476,"BANKW","F","RT","ANGLE","30",NA,245109,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","30",30,30
"108995",12476,"BANKW","I","RT","ANGLE","4",NA,245259,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","4",4,4
"108997",12476,"BANKW","J","LF","ANGLE","16",NA,245308,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","16",16,16
"109108",12476,"BANKW","H","RT","ANGLE","24",NA,245209,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","24",24,24
"109220",12476,"BANKW","E","RT","ANGLE","120",NA,245059,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","120",120,120
"109224",12476,"BANKW","F","LF","ANGLE","16",NA,245108,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","16",16,16
"109335",12476,"BANKW","D","LF","ANGLE","50",NA,245008,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","50",50,50
"109356",12476,"BANKW","I","LF","ANGLE","20",NA,245258,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","20",20,20
"109472",12476,"BANKW","G","RT","ANGLE","20",NA,245159,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","20",20,20
"109488",12476,"BANKW","K","RT","ANGLE","6",NA,245359,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","6",6,6
"109498",12476,"BANKW","C","RT","ANGLE","32",NA,244959,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","32",32,32
"109532",12476,"BANKW","B","LF","ANGLE","110",NA,244908,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","110",110,110
"109569",12476,"BANKW","K","LF","ANGLE","4",NA,245358,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","4",4,4
"109579",12476,"BANKW","H","LF","ANGLE","18",NA,245208,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","18",18,18
"109596",12476,"BANKW","A","RT","ANGLE","20",NA,244859,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","20",20,20
"109606",12476,"BANKW","A","LF","ANGLE","136",NA,244858,TRUE,"O",2013-10-30,9999-12-31,NA,"SU-SS-8322","SS","136",136,136
"109724",12477,"BANKW","E","LF","ANGLE","15",NA,236291,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","15",15,15
"109725",12477,"BANKW","F","RT","ANGLE","10",NA,236342,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","10",10,10
"109783",12477,"BANKW","J","RT","ANGLE","22",NA,236542,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","22",22,22
"109858",12477,"BANKW","H","RT","ANGLE","30","F1",236442,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","30",30,30
"110083",12477,"BANKW","D","LF","ANGLE","18",NA,236241,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","18",18,18
"110087",12477,"BANKW","F","LF","ANGLE","21",NA,236341,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","21",21,21
"110089",12477,"BANKW","E","RT","ANGLE","2",NA,236292,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","2",2,2
"110096",12477,"BANKW","G","LF","ANGLE","10",NA,236391,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","10",10,10
"110098",12477,"BANKW","G","RT","ANGLE","11",NA,236392,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","11",11,11
"110103",12477,"BANKW","I","LF","ANGLE","10",NA,236491,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","10",10,10
"110193",12477,"BANKW","B","LF","ANGLE","30","U",236141,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","30",30,30
"110473",12477,"BANKW","J","LF","ANGLE","20",NA,236541,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","20",20,20
"110693",12477,"BANKW","D","RT","ANGLE","2",NA,236242,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","2",2,2
"110806",12477,"BANKW","B","RT","ANGLE","38","U",236142,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","38",38,38
"110809",12477,"BANKW","C","RT","ANGLE","28",NA,236192,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","28",28,28
"110829",12477,"BANKW","H","LF","ANGLE","9","F1",236441,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","9",9,9
"110834",12477,"BANKW","I","RT","ANGLE","20",NA,236492,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","20",20,20
"111052",12477,"BANKW","C","LF","ANGLE","10",NA,236191,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-LS-8235","LS","10",10,10
"111298",12478,"BANKW","E","RT","ANGLE","20",NA,236829,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","20",20,20
"111633",12478,"BANKW","H","LF","ANGLE","18",NA,236978,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","18",18,18
"111636",12478,"BANKW","H","RT","ANGLE","12",NA,236979,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","12",12,12
"111639",12478,"BANKW","I","LF","ANGLE","12",NA,237028,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","12",12,12
"111649",12478,"BANKW","K","RT","ANGLE","10","F1",237129,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","10",10,10
"111981",12478,"BANKW","C","LF","ANGLE","0",NA,236728,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","0",0,0
"111982",12478,"BANKW","C","RT","ANGLE","30",NA,236729,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","30",30,30
"111994",12478,"BANKW","F","RT","ANGLE","8",NA,236879,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","8",8,8
"111997",12478,"BANKW","G","LF","ANGLE","6",NA,236928,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","6",6,6
"111998",12478,"BANKW","G","RT","ANGLE","8",NA,236929,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","8",8,8
"112009",12478,"BANKW","J","LF","ANGLE","14",NA,237078,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","14",14,14
"112013",12478,"BANKW","K","LF","ANGLE","30","F1",237128,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","30",30,30
"112095",12478,"BANKW","A","RT","ANGLE","34",NA,236629,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","34",34,34
"112337",12478,"BANKW","A","LF","ANGLE","24",NA,236628,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","24",24,24
"112341",12478,"BANKW","B","LF","ANGLE","10",NA,236678,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","10",10,10
"112342",12478,"BANKW","B","RT","ANGLE","40",NA,236679,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","40",40,40
"112349",12478,"BANKW","D","LF","ANGLE","12",NA,236778,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","12",12,12
"112350",12478,"BANKW","D","RT","ANGLE","20",NA,236779,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","20",20,20
"112353",12478,"BANKW","E","LF","ANGLE","30",NA,236828,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","30",30,30
"112357",12478,"BANKW","F","LF","ANGLE","6",NA,236878,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","6",6,6
"112370",12478,"BANKW","I","RT","ANGLE","22",NA,237029,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","22",22,22
"112374",12478,"BANKW","J","RT","ANGLE","8",NA,237079,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-RO-8216","RO","8",8,8
"113349",12479,"BANKW","J","LF","ANGLE","5",NA,240372,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","5",5,5
"113451",12479,"BANKW","E","RT","ANGLE","10",NA,240123,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","10",10,10
"114532",12479,"BANKW","A","LF","ANGLE","40",NA,239922,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","40",40,40
"114533",12479,"BANKW","A","RT","ANGLE","25",NA,239923,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","25",25,25
"114536",12479,"BANKW","B","LF","ANGLE","25",NA,239972,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","25",25,25
"114537",12479,"BANKW","B","RT","ANGLE","10",NA,239973,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","10",10,10
"114540",12479,"BANKW","C","LF","ANGLE","22",NA,240022,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","22",22,22
"114541",12479,"BANKW","C","RT","ANGLE","30",NA,240023,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","30",30,30
"114544",12479,"BANKW","D","LF","ANGLE","20",NA,240072,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","20",20,20
"114545",12479,"BANKW","D","RT","ANGLE","35",NA,240073,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","35",35,35
"114548",12479,"BANKW","E","LF","ANGLE","5",NA,240122,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","5",5,5
"114552",12479,"BANKW","F","LF","ANGLE","17",NA,240172,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","17",17,17
"114553",12479,"BANKW","F","RT","ANGLE","20",NA,240173,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","20",20,20
"114556",12479,"BANKW","G","LF","ANGLE","10",NA,240222,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","10",10,10
"114557",12479,"BANKW","G","RT","ANGLE","17",NA,240223,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","17",17,17
"114560",12479,"BANKW","H","LF","ANGLE","5",NA,240272,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","5",5,5
"114561",12479,"BANKW","H","RT","ANGLE","30",NA,240273,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","30",30,30
"114564",12479,"BANKW","I","LF","ANGLE","10",NA,240322,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","10",10,10
"114565",12479,"BANKW","I","RT","ANGLE","25",NA,240323,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","25",25,25
"114569",12479,"BANKW","J","RT","ANGLE","15",NA,240373,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","15",15,15
"114572",12479,"BANKW","K","LF","ANGLE","15",NA,240422,TRUE,"O",2013-10-28,9999-12-31,NA,"TP-RO-8230","RO","15",15,15
